latitude,longitude,depth,mag,magType,gap,rms,net,id,place
60.1565,-149.3439,28.3,1.5,ml,,0.67,ak,ak02093o9p81,"2 km ESE of Bear Creek, Alaska"
58.3444,-133.4937,0.1,1.6,ml,,0.41,ak,ak02093o9p6w,"54 km E of Juneau, Alaska"
19.44166756,-155.6184998,-0.25999999,1.83,ml,148,0.330000013,hv,hv72046797,"25 km E of Honaunau-Napoopoo, Hawaii"
38.032,-118.0238,6.7,0.5,ml,152.65,0.06,nn,nn00760545,"40 km S of Mina, Nevada"
35.6748333,-117.524,1.09,0.31,ml,96,0.17,ci,ci38592954,"15km SW of Searles Valley, CA"
38.115,-118.0172,18.8,1,ml,125.51,0.18,nn,nn00760544,"31 km SSE of Mina, Nevada"
65.5885,-166.7272,3.7,1.6,ml,,0.59,ak,ak02093nw5ej,"30 km NNW of Brevig Mission, Alaska"
64.4206,-152.1449,10,1.6,ml,,0.6,ak,ak02093nw1ey,"60 km N of Lake Minchumina, Alaska"
36.4523333,-118.0048333,5.57,0.81,ml,159,0.13,ci,ci38592938,"16km SSE of Lone Pine, CA"
36.4495,-118.009,5.1,0.71,ml,157,0.13,ci,ci37450629,"16km SSE of Lone Pine, CA"
66.1465,-151.3363,8.9,1.3,ml,,0.45,ak,ak02093nun5f,"73 km SE of New Allakaket, Alaska"
36.9586667,-121.5825,4.02,1.63,md,30,0.12,nc,nc73427076,"5km SSW of Gilroy, CA"
36.4488333,-117.9701667,0.97,0.93,ml,148,0.27,ci,ci38592914,"18km SSE of Lone Pine, CA"
65.8081,-151.5226,15.8,1.5,ml,,0.49,ak,ak02093nrz0u,"70 km WNW of Rampart, Alaska"
58.3244,-133.437,0.1,2.5,ml,,0.46,ak,ak02093nrwuj,"57 km E of Juneau, Alaska"
63.4299,-144.9164,2.7,1.3,ml,,0.36,ak,ak02093nrncw,"27 km SSW of Dry Creek, Alaska"
38.1679,-117.8596,8,2.8,ml,37.53,0.1459,nn,nn00760538,"32 km SE of Mina, Nevada"
62.9251,-150.6981,19.9,0.7,ml,,0.49,ak,ak02093nrae4,"47 km N of Petersville, Alaska"
46.82583333,-121.9178333,3.79,0.52,ml,172,0.09,uw,uw61659776,"11 km NE of Ashford, Washington"
59.703,-152.5481,87.5,1.4,ml,,0.3,ak,ak02093nogt9,"41 km WSW of Anchor Point, Alaska"
33.721,-116.8403333,13.57,0.8,ml,50,0.18,ci,ci38592858,"6km ESE of Valle Vista, CA"
33.734,-116.8415,14.98,0.71,ml,73,0.18,ci,ci38592850,"5km ESE of Valle Vista, CA"
58.1804,-155.3715,1.1,0.5,ml,,0.27,ak,ak02093nm3r6,"87 km NW of Karluk, Alaska"
-5.2968,152.2397,35,4.7,mb,93,0.53,us,us7000apkv,"105 km S of Kokopo, Papua New Guinea"
62.08,-150.6831,5.4,1.3,ml,,0.64,ak,ak02093njzv5,"35 km SW of Trapper Creek, Alaska"
51.8386,-177.86,8.4,1.5,ml,,0.68,ak,ak02093na5qv,"84 km W of Adak, Alaska"
33.107,-116.6446667,15.04,0.69,ml,35,0.18,ci,ci38592818,"5km NW of Julian, CA"
38.1633,-117.9432,6.4,1.6,ml,78.06,0.12,nn,nn00760532,"29 km SSE of Mina, Nevada"
38.1413,-118.0138,2,0.8,ml,147.15,0.08,nn,nn00760533,"28 km SSE of Mina, Nevada"
17.9342,-66.8131,10,2.8,ml,196,0.69,us,us7000apkk,"6 km S of Indios, Puerto Rico"
63.1672,-151.3024,3.3,0.8,ml,,0.36,ak,ak02093n84ou,"46 km SSE of Denali National Park, Alaska"
35.11316667,-95.53016667,6,1.28,ml,67,0.31,ok,ok2020nwvg,"12 km E of Crowder, Oklahoma"
34.1191667,-117.4718333,6.33,0.81,ml,70,0.17,ci,ci38592810,"3km NNW of Fontana, CA"
35.9661667,-117.6753333,2.26,1.29,ml,59,0.13,ci,ci38592802,"21km E of Little Lake, CA"
63.4945,-149.2797,98.6,0.9,ml,,0.45,ak,ak02093n691p,"20 km NW of Cantwell, Alaska"
60.4187,-152.6095,99,1.1,ml,,0.4,ak,ak02093n5kyp,"66 km NW of Ninilchik, Alaska"
35.9596667,-117.6696667,2.97,0.81,ml,102,0.14,ci,ci38592794,"22km E of Little Lake, CA"
38.1175,-118.0615,6.6,0.7,ml,236.97,0.05,nn,nn00760531,"30 km S of Mina, Nevada"
35.5225,-96.78616667,8.29,1.45,ml,32,0.17,ok,ok2020nwur,"9 km WNW of Prague, Oklahoma"
-20.1432,-70.3126,37.45,3.2,ml,181,0.69,us,us7000apkj,"Near the coast of Tarapaca, Chile"
58.3638,-133.5199,4,1.5,ml,,0.31,ak,ak02093n2gxz,"53 km E of Juneau, Alaska"
62.1156,-150.7221,7.2,1.3,ml,,0.66,ak,ak02093n1xfu,"33 km SW of Trapper Creek, Alaska"
33.0516667,-115.575,10,1.11,ml,81,0.21,ci,ci38592786,"5km ENE of Westmorland, CA"
35.13833333,-95.36066667,7.68,1.18,ml,207,0.24,ok,ok2020nwuc,"1 km NNE of Quinton, Oklahoma"
65.5396,-149.5849,9.9,1.1,ml,,0.43,ak,ak02093mzt42,"27 km E of Rampart, Alaska"
59.8908,-153.2166,112.8,1.5,ml,,0.36,ak,ak02093mzmf0,"51 km ENE of Pedro Bay, Alaska"
38.8058333,-122.8105,1.32,0.17,md,76,0.03,nc,nc73427061,"6km NW of The Geysers, CA"
17.9555,-66.9683,7,2.6,md,203,0.18,pr,pr2020198001,"6 km WSW of Fuig, Puerto Rico"
19.32550049,-155.3775024,28.44000053,1.95000005,md,80,0.170000002,hv,hv72046662,"Hawaii region, Hawaii"
40.7408333,-112.0516667,7.4,0.62,ml,106,0.11,uu,uu60402172,"5 km NE of Magna, Utah"
63.719,-148.4112,96.4,1.4,ml,,0.43,ak,ak02093mmrjt,"24 km E of McKinley Park, Alaska"
38.0132,-117.9622,6.3,1.8,ml,66.29,0.1234,nn,nn00760526,"39 km NNE of Dyer, Nevada"
63.3292,-145.3381,3.1,1,ml,,0.44,ak,ak02093ml2gb,"30 km NNE of Paxson, Alaska"
38.1695,-117.9848,0,1.3,ml,78.76,0.08,nn,nn00760523,"26 km SSE of Mina, Nevada"
38.1952,-117.5473,6.4,0.9,ml,148.39,0.24,nn,nn00760524,"31 km WNW of Tonopah, Nevada"
51.8362,-177.3648,8,1.7,ml,,0.69,ak,ak02093mk4w9,"50 km W of Adak, Alaska"
35.7898333,-117.6113333,11.06,0.77,ml,119,0.11,ci,ci38592762,"19km W of Searles Valley, CA"
44.7433333,-111.2486667,12.32,0.14,md,208,0.15,uu,uu60402167,"5 km WSW of Hebgen Lake Estates, Montana"
-6.3144,-76.5004,117.88,4.5,mb,144,0.66,us,us7000apk3,"11 km NNE of Lamas, Peru"
36.35766667,-98.1535,6.37,1.59,ml,93,0.33,ok,ok2020nwsq,"3 km SE of Meno, Oklahoma"
33.4816667,-116.7963333,6.34,0.73,ml,49,0.19,ci,ci38592754,"8km NE of Aguanga, CA"
36.5628333,-117.8335,4.9,1.73,ml,45,0.19,ci,ci38592746,"21km E of Lone Pine, CA"
61.5066,-148.811,27.1,0.9,ml,,0.56,ak,ak02093mf0fh,"7 km NE of Knik River, Alaska"
62.6904,-149.3931,54.2,0.9,ml,,0.46,ak,ak02093mdwza,"45 km NE of Chase, Alaska"
38.1777,-117.904,5.5,0.8,ml,110.92,0.05,nn,nn00760517,"29 km SE of Mina, Nevada"
35.8691667,-117.6943333,8.35,0.43,ml,97,0.1,ci,ci38592738,"20km ESE of Little Lake, CA"
33.9631667,-117.1436667,15.89,0.5,ml,57,0.16,ci,ci38592730,"9km WSW of Calimesa, CA"
36.45833333,-96.87316667,5.33,0.59,ml,82,0.21,ok,ok2020nwrl,"13 km WSW of Ralston, Oklahoma"
36.1038333,-117.8646667,1.94,0.84,ml,165,0.13,ci,ci38592722,"10km NE of Coso Junction, CA"
61.0881,-148.4279,0,1.4,ml,,0.4,ak,ak02093m1c8g,"37 km NNE of Whittier, Alaska"
36.0473333,-117.3943333,2.51,1.35,ml,133,0.14,ci,ci38592714,"31km N of Searles Valley, CA"
38.115,-118.076,0.9,1.4,ml,65.33,0.15,nn,nn00760512,"30 km S of Mina, Nevada"
61.5709,-150.0377,31.8,1,ml,,0.72,ak,ak02093ly4vy,"7 km NW of Big Lake, Alaska"
57.4794,-155.1543,9.7,1.3,ml,,0.49,ak,ak02093lxmqt,"43 km WSW of Karluk, Alaska"
35.8535,-117.6951667,7.06,0.92,ml,81,0.17,ci,ci38592706,"21km ESE of Little Lake, CA"
59.4273,-151.9255,53.5,1.5,ml,,0.4,ak,ak02093lvcnt,"7 km N of Nanwalek, Alaska"
36.4963333,-118.0191667,5.78,1.41,ml,117,0.23,ci,ci38592698,"11km SSE of Lone Pine, CA"
38.1777,-117.8422,5.2,1.7,ml,50.67,0.12,nn,nn00760509,"33 km SE of Mina, Nevada"
36.0458333,-117.397,2.64,1.03,ml,134,0.15,ci,ci38592690,"31km N of Searles Valley, CA"
66.345,-157.2809,6.3,0.7,ml,,0.37,ak,ak02093ltgcc,"60 km S of Shungnak, Alaska"
46.872,-121.7846667,-0.08,0.39,ml,128,0.06,uw,uw61659766,"22 km NE of Ashford, Washington"
62.0697,-149.3705,44.5,1.8,ml,,0.45,ak,ak02093ls9gn,"27 km ESE of Y, Alaska"
39.4306667,-110.3341667,-1.09,1.5,md,114,0.09,uu,uu60402162,"14 km SSE of Sunnyside, Utah"
61.7051,-134.9147,8,1.5,ml,,0.35,ak,ak02093lgbfp,"110 km N of Whitehorse, Canada"
39.2854,71.5754,10,4.3,mb,71,1.03,us,us7000apj1,"7 km NE of Karakenja, Tajikistan"
38.1442,-118.0778,0.9,1.2,ml,168.93,0.1,nn,nn00760506,"27 km S of Mina, Nevada"
36.3821667,-120.9596667,10.38,2.41,md,110,0.11,nc,nc73427056,"23km SE of Pinnacles, CA"
17.8242,-66.7884,10,2.8,ml,197,0.86,us,us7000apht,"19 km S of Indios, Puerto Rico"
38.1573,-117.8893,10.3,0.7,ml,109.54,0.03,nn,nn00760503,"32 km SE of Mina, Nevada"
33.966,-117.1526667,16.61,0.59,ml,86,0.21,ci,ci38592674,"8km ENE of Moreno Valley, CA"
37.6411667,-119.3851667,11.56,1.1,md,126,0.05,nc,nc73427051,"20km ESE of Yosemite Valley, CA"
38.7896652,-122.817337,-0.68,0.79,md,132,0.21,nc,nc73427046,"6km WNW of The Geysers, CA"
38.7944984,-122.8093338,0.82,1.12,md,100,0.04,nc,nc73427041,"5km WNW of The Geysers, CA"
58.3705,-133.4925,2.3,1.2,ml,,0.35,ak,ak02093ldgyp,"54 km E of Juneau, Alaska"
66.3354,-157.2397,6.5,0.6,ml,,0.31,ak,ak02093lcxwa,"61 km S of Shungnak, Alaska"
38.8261681,-122.7985001,2.22,0.63,md,69,0.02,nc,nc73427036,"6km NW of The Geysers, CA"
19.3579998,-155.130661,4.75,1.88,ml,119,0.230000004,hv,hv72046502,"11 km S of Fern Forest, Hawaii"
38.2002,-117.791,6.5,1.5,ml,73,0.11,nn,nn00760499,"34 km SE of Mina, Nevada"
58.3979,-133.5409,9.2,1.5,ml,,0.16,ak,ak02093lapvo,"52 km ENE of Juneau, Alaska"
36.48283333,-98.73016667,9,0.3,ml,83,0.09,ok,ok2020nwoo,"17 km SE of Waynoka, Oklahoma"
35.1066667,-119.6558333,1.51,0.79,ml,100,0.22,ci,ci38592666,"19km WSW of Taft, CA"
64.5725,-147.5951,14.7,0,ml,,0.28,ak,ak02093l8085,"23 km SSW of North Pole, Alaska"
66.8118,-156.0662,4.3,0.8,ml,,0.33,ak,ak02093l7or7,"37 km ESE of Kobuk, Alaska"
66.3084,-157.274,3.3,0.7,ml,,0.22,ak,ak02093l7j9d,"64 km S of Shungnak, Alaska"
33.7288333,-116.7708333,17.4,0.09,ml,130,0.11,ci,ci38592658,"5km WSW of Idyllwild, CA"
50.9996,-177.7148,25.1,1.6,ml,,0.42,ak,ak02093l6f42,"122 km SW of Adak, Alaska"
38.1682,-117.9545,7,1.6,ml,76.4,0.2,nn,nn00760497,"28 km SSE of Mina, Nevada"
38.8333321,-122.8195038,1.9,0.56,md,81,0.01,nc,nc73427031,"8km NW of The Geysers, CA"
38.1892,-117.8955,9.9,0.7,ml,109,0.05,nn,nn00760495,"29 km SE of Mina, Nevada"
61.6774,-150.6562,57.3,1.7,ml,,0.46,ak,ak02093kvp08,"16 km NNW of Susitna, Alaska"
62.2847,-141.679,0.4,1.5,ml,,0.44,ak,ak02093kuvin,"51 km SSW of Alcan Border, Alaska"
61.599,-147.9321,20.7,0.7,ml,,0.27,ak,ak02093kuekn,"27 km SSW of Glacier View, Alaska"
38.8209991,-122.8160019,3.48,0.56,md,99,0.01,nc,nc73427026,"7km NW of The Geysers, CA"
66.2874,-157.218,5.7,1.3,ml,,0.22,ak,ak02093kr854,"67 km S of Shungnak, Alaska"
60.1469,-150.7189,59.9,2.9,ml,,0.95,ak,ak02093kqu48,"34 km NNE of Fox River, Alaska"
52.5104,-173.0423,115.3,2.2,ml,,0.57,ak,ak02093kpy12,"86 km ENE of Atka, Alaska"
61.1515,-148.1971,0,1.1,ml,,0.36,ak,ak02093kphf2,"49 km NNE of Whittier, Alaska"
61.1063,-148.2644,0,1.5,ml,,0.39,ak,ak02093koxbj,"43 km NNE of Whittier, Alaska"
36.51083333,-99.078,7.99,1,ml,167,0.12,ok,ok2020nwmp,"6 km NNW of Quinlan, Oklahoma"
38.1947,-117.7347,9.2,1.7,ml,121.95,0.1307,nn,nn00760490,"39 km ESE of Mina, Nevada"
64.8604,-149.0219,5.3,0.4,ml,,0.34,ak,ak02093kl0zf,"29 km N of Four Mile Road, Alaska"
63.2265,-150.4971,120.4,1,ml,,0.35,ak,ak02093kajif,"70 km ESE of Denali National Park, Alaska"
58.3481,-133.499,5.2,2.1,ml,,0.36,ak,ak02093k9wz9,"54 km E of Juneau, Alaska"
38.2112,-117.923,9.4,0.4,ml,96.11,0.06,nn,nn00760486,"25 km SE of Mina, Nevada"
38.1677,-117.9797,0.7,0.5,ml,112.36,0.13,nn,nn00760485,"27 km SSE of Mina, Nevada"
61.5934,-141.1818,6.5,0.8,ml,,0.43,ak,ak02093k80h9,"94 km E of McCarthy, Alaska"
38.169,-117.9778,4.9,0.6,ml,114.1,0.03,nn,nn00760484,"27 km SSE of Mina, Nevada"
38.176,-117.9587,4.9,1.2,ml,91.62,0.01,nn,nn00760482,"27 km SSE of Mina, Nevada"
38.1815,-117.9642,1.2,0.8,ml,123.21,0.09,nn,nn00760479,"26 km SSE of Mina, Nevada"
58.3284,-133.465,3.2,3.3,ml,,0.41,ak,ak02093k60a1,"56 km E of Juneau, Alaska"
33.9903333,-116.9846667,16.37,1.2,ml,41,0.17,ci,ci38592634,"6km E of Calimesa, CA"
38.1696,-117.9554,5.8,2.7,ml,52.8,0.1516,nn,nn00760475,"27 km SSE of Mina, Nevada"
39.4138333,-110.3091667,-1.31,1.24,ml,197,0.06,uu,uu60402157,"16 km SSE of Sunnyside, Utah"
65.5825,-134.8404,22.5,2,ml,,0.7,ak,ak02093k1adw,"206 km S of Fort McPherson, Canada"
38.8133316,-122.8276672,2.08,0.12,md,54,0.03,nc,nc73427016,"7km WNW of The Geysers, CA"
36.171,-97.3285,7.92,0.98,ml,48,0.29,ok,ok2020nwkb,"5 km ENE of Orlando, Oklahoma"
39.932,-120.7898333,11.49,2.03,md,102,0.09,nc,nc73427011,"3km NNE of Spring Garden, CA"
38.1633,-118.0042,0,0.8,ml,109.05,0.14,nn,nn00760469,"26 km SSE of Mina, Nevada"
61.0543,-151.0523,7.3,1.2,ml,,0.68,ak,ak02093jpwk5,"4 km ESE of Tyonek, Alaska"
39.4105,-110.3075,-1.51,1.43,ml,127,0.08,uu,uu60402152,"17 km SSE of Sunnyside, Utah"
36.7628,-115.9802,4.9,1.6,ml,142.42,0.1618,nn,nn00760466,"35 km NW of Indian Springs, Nevada"
58.3752,-133.5038,4.4,2,ml,,0.3,ak,ak02093jouvo,"54 km E of Juneau, Alaska"
38.173,-117.974,3.1,1,ml,109.45,0.2,nn,nn00760465,"26 km SSE of Mina, Nevada"
58.3945,-133.5401,5.7,1.4,ml,,0.32,ak,ak02093jnmqt,"52 km E of Juneau, Alaska"
63.3724,-151.8172,3.6,0.6,ml,,0.37,ak,ak02093jk7is,"19 km SSW of Denali National Park, Alaska"
40.7303333,-112.0501667,7.93,0.64,md,83,0.14,uu,uu60402147,"4 km ENE of Magna, Utah"
38.1547,-117.9566,6.5,1.9,ml,48.68,0.1225,nn,nn00760458,"29 km SSE of Mina, Nevada"
58.9984,-152.202,59,1.8,ml,,0.33,ak,ak02093jeua5,"42 km SSW of Nanwalek, Alaska"
65.2366,-166.7935,4.4,1.3,ml,,0.39,ak,ak02093j56xo,"3 km SE of Port Clarence, Alaska"
35.893,-117.6836667,5.05,0.92,ml,80,0.1,ci,ci38592538,"21km ESE of Little Lake, CA"
35.6693333,-117.5566667,6.4,0.85,ml,124,0.11,ci,ci37450669,"12km ENE of Ridgecrest, CA"
38.8149986,-122.8318329,1.52,0.56,md,105,0,nc,nc73427006,"8km WNW of The Geysers, CA"
33.7135,-116.8518333,15.14,2.59,ml,15,0.21,ci,ci38592522,"5km SE of Valle Vista, CA"
61.2436,-149.6794,28.9,0.8,ml,,0.51,ak,ak02093j2j1x,"2 km WSW of Elmendorf Air Force Base, Alaska"
39.4111667,-110.3035,-1.74,1.43,ml,199,0.1,uu,uu60402142,"17 km SSE of Sunnyside, Utah"
38.1277,-118.0688,6.4,1.7,ml,64.19,0.13,nn,nn00760453,"29 km S of Mina, Nevada"
64.6345,-149.8474,11,0.6,ml,,0.41,ak,ak02093j1jqs,"34 km W of Four Mile Road, Alaska"
36.6575,-98.79883333,6.11,1.52,ml,58,0.17,ok,ok2020nwhk,"4 km S of Avard, Oklahoma"
38.0303,-118.794,0.2,1,ml,104.82,0.12,nn,nn00760452,"29 km ENE of Lee Vining, California"
33.7508333,-116.1233333,1.58,1.12,ml,73,0.15,ci,ci38592498,"9km NNE of Coachella, CA"
58.3706,-133.5758,10.1,1.5,ml,,0.27,ak,ak02093iwjn1,"50 km E of Juneau, Alaska"
33.6013333,-116.8061667,5.74,0.23,ml,82,0.09,ci,ci38592482,"13km WNW of Anza, CA"
66.953,-156.5641,4.5,0.7,ml,,0.31,ak,ak02093iuetk,"14 km ENE of Kobuk, Alaska"
33.5816667,-116.8041667,7.51,0.3,ml,73,0.08,ci,ci38592474,"12km WNW of Anza, CA"
36.4465,-117.9895,3.74,2.38,ml,69,0.15,ci,ci38592466,"17km SSE of Lone Pine, CA"
38.2017,-117.8915,1.9,1.3,ml,125.26,0.08,nn,nn00760442,"28 km SE of Mina, Nevada"
56.4232,-148.4232,12,2.6,ml,,0.57,ak,ak02093iiftz,"269 km ESE of Chiniak, Alaska"
38.8348351,-122.8095016,2.24,0.59,md,74,0.01,nc,nc73426991,"8km W of Cobb, CA"
35.7443333,-117.574,4.79,0.89,ml,73,0.2,ci,ci38592458,"16km W of Searles Valley, CA"
38.556,-122.3131667,-0.3,1.62,md,65,0.22,nc,nc73426986,"12km E of Angwin, CA"
38.1777,-117.9488,6.5,1.7,ml,88.97,0.06,nn,nn00760437,"27 km SSE of Mina, Nevada"
38.1467,-117.8847,8.2,0.2,ml,118.64,0.1077,nn,nn00760635,"33 km SE of Mina, Nevada"
38.0282,-118.7237,9,0.8,ml,181.15,0.1204,nn,nn00760438,"31 km NW of Benton, California"
58.3319,-133.4657,0.6,3.1,ml,,0.6,ak,ak02093ig2ti,"56 km E of Juneau, Alaska"
51.8361,-177.3711,13.3,1.2,ml,,0.64,ak,ak02093ig1fa,"50 km W of Adak, Alaska"
38.2417,-117.7105,3.3,1.2,ml,127.63,0.17,nn,nn00760435,"38 km ESE of Mina, Nevada"
35.6813333,-117.5205,13.26,1.09,ml,137,0.14,ci,ci38592402,"14km SW of Searles Valley, CA"
38.1732,-117.9293,5.7,0.8,ml,136.41,0.17,nn,nn00760432,"28 km SSE of Mina, Nevada"
58.5174,-143.5515,7.4,2,ml,,0.46,ak,ak02093idzc1,"247 km WSW of Yakutat, Alaska"
33.4731667,-116.4478333,11.08,0.8,ml,38,0.18,ci,ci38592394,"23km ESE of Anza, CA"
35.7895,-117.586,8.66,0.8,ml,219,0.16,ci,ci38592386,"17km W of Searles Valley, CA"
33.4105,-116.3765,5.85,0.47,ml,93,0.19,ci,ci38592378,"17km N of Borrego Springs, CA"
33.8041667,-117.7826667,5.21,0.85,ml,87,0.16,ci,ci38592370,"3km ESE of Villa Park, CA"
64.7135,-148.5493,7.2,1,ml,,0.27,ak,ak02093id4mn,"29 km WSW of Ester, Alaska"
17.9519,-67.0065,5,2.53,md,217,0.12,pr,pr2020198000,"4 km ESE of La Parguera, Puerto Rico"
38.7750015,-122.7433319,0.23,0.65,md,76,0.02,nc,nc73426981,"1km ESE of The Geysers, CA"
36.1266667,-117.8671667,5.15,0.85,ml,55,0.15,ci,ci38592362,"12km NE of Coso Junction, CA"
63.4969,-151.0045,0,0.9,ml,,0.55,ak,ak02093ianxr,"36 km E of Denali National Park, Alaska"
59.5966,-153.0835,91.4,1.3,ml,,0.31,ak,ak02093iaa20,"61 km ESE of Pedro Bay, Alaska"
38.184,-117.7458,14.4,1.1,ml,172.48,0.07,nn,nn00760427,"39 km SE of Mina, Nevada"
35.6631667,-117.3745,7.8,0.66,ml,208,0.12,ci,ci38592354,"11km S of Trona, CA"
38.2083,-117.7315,10.3,1.4,ml,128.25,0.08,nn,nn00760425,"38 km ESE of Mina, Nevada"
38.165,-117.898,9.3,0.9,ml,110.24,0.07,nn,nn00760423,Nevada
61.0392,-159.2079,2.6,0.9,ml,,0.49,ak,ak02093hx8pp,"59 km S of Chuathbaluk, Alaska"
33.1536667,-115.9808333,2.93,1.23,ml,52,0.28,ci,ci38592338,"14km E of Ocotillo Wells, CA"
33.1546667,-115.9826667,6.8,0.86,ml,56,0.18,ci,ci38592330,"14km E of Ocotillo Wells, CA"
38.8341675,-122.8193359,1.21,0.63,md,83,0.03,nc,nc73426971,"8km NW of The Geysers, CA"
44.3158333,-115.1666667,2.96,1.65,ml,109,0.1,mb,mb80450559,"21 km WNW of Stanley, Idaho"
63.5189,-150.7429,7.7,0.9,ml,,0.51,ak,ak02093hts38,"48 km E of Denali National Park, Alaska"
39.4816667,-123.3226667,6.66,1.43,md,92,0.11,nc,nc73426966,"7km NE of Brooktrails, CA"
64.7552,-152.4193,1.4,0.9,ml,,0.35,ak,ak02093hs27k,"49 km SSW of Tanana, Alaska"
60.399,-139.0037,0.2,1.2,ml,,0.69,ak,ak02093hs17c,"90 km WSW of Haines Junction, Canada"
38.0205,73.5576,53.14,4.8,mb,84,0.82,us,us7000apfu,"39 km WSW of Murghob, Tajikistan"
57.1269,-155.5466,66.9,2.1,ml,,0.38,ak,ak02093hql32,"82 km SW of Karluk, Alaska"
38.8161659,-122.8218307,2.72,0.56,md,169,0.01,nc,nc73426961,"7km NW of The Geysers, CA"
59.8329,-152.1878,71.1,1.3,ml,,0.22,ak,ak02093hot9a,"20 km WNW of Anchor Point, Alaska"
31.9343,-102.3067,2.5,2.5,mb_lg,44,0.36,us,us7000apfq,"11 km NNE of Odessa, Texas"
38.813,-122.831,1.61,-0.03,md,64,0.02,nc,nc73426956,"8km WNW of The Geysers, CA"
22.2552,70.9927,10,4.1,mb,112,0.53,us,us7000apfs,"20 km E of RÃƒâ€žÃ‚Âjkot, India"
35.9168333,-117.7056667,4.2,0.25,ml,82,0.1,ci,ci38592306,"18km E of Little Lake, CA"
58.5635,-143.5778,8,2.1,ml,,0.4,ak,ak02093hm4ze,"246 km WSW of Yakutat, Alaska"
37.633,-119.041,-0.77,0.61,md,112,0.03,nc,nc73426951,"6km W of Mammoth Lakes, CA"
39.4845,-123.3185,6.25,1.82,md,48,0.1,nc,nc73426946,"7km NE of Brooktrails, CA"
39.4161667,-110.306,-1.76,1.63,ml,128,0.09,uu,uu60402137,"16 km SSE of Sunnyside, Utah"
34.0558333,-117.1768333,10.91,0.83,ml,101,0.12,ci,ci38592282,"0km E of Redlands, CA"
35.9083333,-117.7436667,8.01,0.65,ml,42,0.15,ci,ci37450637,"15km ESE of Little Lake, CA"
35.874,-117.6971667,9.15,0.66,ml,74,0.1,ci,ci38592274,"20km ESE of Little Lake, CA"
38.8358333,-122.8078333,2.58,0.32,md,53,0.01,nc,nc73426941,"8km WNW of Cobb, CA"
38.8110008,-122.8248367,2.47,0.88,md,84,0.01,nc,nc73426936,"7km WNW of The Geysers, CA"
36.20183333,-96.97566667,6.63,1.34,ml,35,0.21,ok,ok2020nwbp,"5 km WSW of Glencoe, Oklahoma"
39.4028333,-110.2798333,-3.39,1.26,ml,208,0.26,uu,uu60402132,"18 km SSE of Sunnyside, Utah"
33.4726667,-116.9266667,14.89,0.42,ml,49,0.2,ci,ci38592266,"7km WNW of Aguanga, CA"
33.1643333,-115.9911667,7.06,0.91,ml,65,0.18,ci,ci38592258,"13km E of Ocotillo Wells, CA"
-40.3103,176.6932,28.59,4.4,mb,119,0.45,us,us7000apfk,"75 km S of Hastings, New Zealand"
58.1807,-155.2899,2.3,0,ml,,0.13,ak,ak02093h915w,"84 km NW of Karluk, Alaska"
33.2236667,-116.0561667,5.42,1.16,ml,56,0.19,ci,ci38592242,"11km NE of Ocotillo Wells, CA"
58.1857,-155.2804,0.8,0.1,ml,,0.11,ak,ak02093h7p2l,"84 km NW of Karluk, Alaska"
39.4133333,-110.3078333,-1.24,1.24,ml,198,0.07,uu,uu60402127,"16 km SSE of Sunnyside, Utah"
37.4688333,-121.8203333,7.32,1.02,md,64,0.05,nc,nc73426931,"9km ENE of Milpitas, CA"
66.3077,-157.286,6.8,1.1,ml,,0.27,ak,ak02093h7cfb,"65 km S of Shungnak, Alaska"
35.5373333,-84.318,18.22,1.13,md,100,0.07,se,se60109923,"4 km ENE of Madisonville, Tennessee"
-2.678,29.1062,10,4.4,mb,75,0.61,us,us7000apfj,"23 km N of Cibitoke, Burundi"
36.416,-96.8935,5.42,0.08,ml,98,0.09,ok,ok2020nwaq,"11 km NW of Pawnee, Oklahoma"
63.0492,-151.5346,3.3,1.1,ml,,0.56,ak,ak02093h1ced,"55 km S of Denali National Park, Alaska"
51.4359,-176.1174,20.4,1.4,ml,,0.22,ak,ak02093grh9e,"60 km SE of Adak, Alaska"
35.6661667,-117.4706667,6.98,0.94,ml,88,0.14,ci,ci38592234,"13km SSW of Searles Valley, CA"
35.6348333,-117.4113333,9.38,1,ml,159,0.09,ci,ci38592226,"15km SSW of Trona, CA"
38.15,-117.9908,9.6,1.4,ml,91.56,0.15,nn,nn00760419,"28 km SSE of Mina, Nevada"
64.8641,-148.9602,12.9,1,ml,,0.59,ak,ak02093go8k5,"30 km NNE of Four Mile Road, Alaska"
19.38666667,-155.2493333,1.56,2.17,ml,59,0.09,hv,hv72045917,"6 km SSW of Volcano, Hawaii"
19.39883333,-155.2778333,0.31,0.5,md,44,0.09,hv,hv72045912,"6 km SW of Volcano, Hawaii"
32.852,-116.4281667,14.03,0.92,ml,70,0.14,ci,ci38592218,"10km ENE of Pine Valley, CA"
35.7828333,-117.5893333,3.92,0.55,ml,78,0.15,ci,ci38592210,"17km W of Searles Valley, CA"
62.8648,-150.5,86.7,1,ml,,0.41,ak,ak02093gn6ts,"43 km NNE of Petersville, Alaska"
38.1545,-118.0477,4.3,1,ml,156.03,0.05,nn,nn00760416,"26 km SSE of Mina, Nevada"
38.8346667,-122.7905,2,1.42,md,53,0.05,nc,nc73426926,"6km WNW of Cobb, CA"
38.1743,-117.7897,9.6,1.5,ml,90.1,0.09,nn,nn00760413,"36 km SE of Mina, Nevada"
